Last Time Active	Usage Type	Time Active in Msecs	Time Active in Secs	Last Time Service Used	Last Time Visible	Total Time Visible	App Launch Count	Package	Types	Class	Source
2023-05-09 04:01:06	packages	1769	1				1	com.google.android.packageinstaller			daily
2023-05-09 04:01:06	packages	69116	69				10	com.google.android.apps.nexuslauncher			daily
2023-05-09 04:01:06	event-log		0					com.google.android.packageinstaller	ACTIVITY_PAUSED	com.android.packageinstaller.UninstallUninstalling	daily
2023-05-09 04:01:06	event-log		0					com.google.android.apps.nexuslauncher	ACTIVITY_RESUMED	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-05-09 04:01:06	event-log		0					com.android.settings	ACTIVITY_STOPPED	com.android.settings.applications.InstalledAppDetailsTop	daily
2023-05-09 04:01:06	event-log		0					com.google.android.packageinstaller	ACTIVITY_STOPPED	com.android.packageinstaller.UninstallUninstalling	daily
2023-05-09 04:01:06	packages	16810	16				11	com.google.android.packageinstaller			monthly
2023-05-09 04:01:06	packages	2772928	2772				72	com.google.android.apps.nexuslauncher			monthly
2023-05-09 04:01:06	packages	1769	1				1	com.google.android.packageinstaller			weekly
2023-05-09 04:01:06	packages	69116	69				10	com.google.android.apps.nexuslauncher			weekly
2023-05-09 04:01:06	packages	16810	16				11	com.google.android.packageinstaller			yearly
2023-05-09 04:01:06	packages	2772928	2772				72	com.google.android.apps.nexuslauncher			yearly
2023-05-09 04:01:05	event-log		0					com.google.android.packageinstaller	ACTIVITY_PAUSED	com.android.packageinstaller.UninstallerActivity	daily
2023-05-09 04:01:05	event-log		0					com.google.android.packageinstaller	ACTIVITY_RESUMED	com.android.packageinstaller.UninstallUninstalling	daily
2023-05-09 04:01:04	packages	34070	34				2	com.android.settings			daily
2023-05-09 04:01:04	event-log		0					com.android.settings	ACTIVITY_PAUSED	com.android.settings.applications.InstalledAppDetailsTop	daily
2023-05-09 04:01:04	event-log		0					com.google.android.packageinstaller	ACTIVITY_RESUMED	com.android.packageinstaller.UninstallerActivity	daily
2023-05-09 04:01:04	packages	152423	152				17	com.android.settings			monthly
2023-05-09 04:01:04	packages	34070	34				2	com.android.settings			weekly
2023-05-09 04:01:04	packages	152423	152				17	com.android.settings			yearly
2023-05-09 04:01:03	event-log		0					com.google.android.apps.nexuslauncher	ACTIVITY_PAUSED	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-05-09 04:01:03	event-log		0					com.android.settings	ACTIVITY_RESUMED	com.android.settings.applications.InstalledAppDetailsTop	daily
2023-05-09 04:01:03	event-log		0					com.android.chrome	STANDBY_BUCKET_CHANGED		daily
2023-05-09 04:01:03	event-log		0					com.google.android.apps.nexuslauncher	ACTIVITY_STOPPED	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-05-09 04:01:00	packages	43428	43				2	com.google.android.dialer			daily
2023-05-09 04:01:00	event-log		0					com.google.android.dialer	ACTIVITY_PAUSED	com.android.dialer.main.impl.MainActivity	daily
2023-05-09 04:01:00	event-log		0					com.google.android.apps.nexuslauncher	ACTIVITY_RESUMED	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-05-09 04:01:00	event-log		0					com.google.android.dialer	ACTIVITY_STOPPED	com.android.dialer.main.impl.MainActivity	daily
2023-05-09 04:01:00	packages	43428	43				2	com.google.android.dialer			monthly
2023-05-09 04:01:00	packages	43428	43				2	com.google.android.dialer			weekly
2023-05-09 04:01:00	packages	43428	43				2	com.google.android.dialer			yearly
2023-05-09 04:00:59	event-log		0					com.google.android.apps.nexuslauncher	LOCUS_ID_SET	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-05-09 04:00:59	event-log		0					com.google.android.apps.nexuslauncher	LOCUS_ID_SET	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-05-09 04:00:32	event-log		0					com.google.android.apps.nexuslauncher	ACTIVITY_STOPPED	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-05-09 04:00:31	event-log		0					com.google.android.apps.nexuslauncher	ACTIVITY_PAUSED	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-05-09 04:00:31	event-log		0					com.google.android.dialer	ACTIVITY_RESUMED	com.android.dialer.main.impl.MainActivity	daily
2023-05-09 04:00:31	event-log		0					com.google.android.dialer	STANDBY_BUCKET_CHANGED		daily
2023-05-09 04:00:30	event-log		0					com.google.android.apps.nexuslauncher	ACTIVITY_RESUMED	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-05-09 04:00:30	event-log		0					com.google.android.apps.nexuslauncher	LOCUS_ID_SET	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-05-09 04:00:30	event-log		0					android	KEYGUARD_HIDDEN		daily
2023-05-09 04:00:27	event-log		0					android	SCREEN_INTERACTIVE		daily
2023-05-09 04:00:18	event-log		0					android	SCREEN_NON_INTERACTIVE		daily
2023-05-09 04:00:08	event-log		0					android	SCREEN_INTERACTIVE		daily
2023-05-09 04:00:08	event-log		0					com.google.android.setupwizard	NOTIFICATION_SEEN		daily
2023-05-09 04:00:02	event-log		0					android	KEYGUARD_SHOWN		daily
2023-05-09 03:59:58	event-log		0					com.google.android.apps.nexuslauncher	ACTIVITY_PAUSED	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-05-09 03:59:58	event-log		0					com.google.android.apps.nexuslauncher	ACTIVITY_STOPPED	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-05-09 03:59:57	event-log		0					android	SCREEN_NON_INTERACTIVE		daily
2023-05-09 03:59:26	packages	43132	43				1	com.hld.anzenbokusucal			daily
2023-05-09 03:59:26	event-log		0					com.hld.anzenbokusucal	ACTIVITY_PAUSED	com.hld.anzenbokusu.mvp.ui.activity.SafeBoxActivity	daily
2023-05-09 03:59:26	event-log		0					com.google.android.apps.nexuslauncher	ACTIVITY_RESUMED	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-05-09 03:59:26	event-log		0					com.hld.anzenbokusucal	ACTIVITY_STOPPED	com.hld.anzenbokusu.mvp.ui.activity.SafeBoxActivity	daily
2023-05-09 03:59:26	packages	124771	124				5	com.hld.anzenbokusucal			monthly
2023-05-09 03:59:26	packages	43132	43				1	com.hld.anzenbokusucal			weekly
2023-05-09 03:59:26	packages	124771	124				5	com.hld.anzenbokusucal			yearly
2023-05-09 03:59:25	event-log		0					com.google.android.apps.nexuslauncher	LOCUS_ID_SET	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-05-09 03:59:25	event-log		0					com.google.android.apps.nexuslauncher	LOCUS_ID_SET	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-05-09 03:59:24	event-log		0					com.google.android.apps.nexuslauncher	LOCUS_ID_SET	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-05-09 03:59:23	event-log		0					com.google.android.apps.nexuslauncher	LOCUS_ID_SET	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-05-09 03:59:23	event-log		0					com.google.android.apps.nexuslauncher	LOCUS_ID_SET	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-05-09 03:59:21	event-log		0					com.hld.anzenbokusucal	ACTIVITY_PAUSED	com.hld.anzenbokusu.mvp.ui.activity.DecryptFileActivity	daily
2023-05-09 03:59:21	event-log		0					com.hld.anzenbokusucal	ACTIVITY_RESUMED	com.hld.anzenbokusu.mvp.ui.activity.SafeBoxActivity	daily
2023-05-09 03:59:21	event-log		0					com.hld.anzenbokusucal	ACTIVITY_STOPPED	com.hld.anzenbokusu.mvp.ui.activity.DecryptFileActivity	daily
2023-05-09 03:59:15	event-log		0					com.hld.anzenbokusucal	ACTIVITY_PAUSED	com.hld.anzenbokusu.mvp.ui.activity.SelectEncryptFileActivity	daily
2023-05-09 03:59:15	event-log		0					com.hld.anzenbokusucal	ACTIVITY_RESUMED	com.hld.anzenbokusu.mvp.ui.activity.DecryptFileActivity	daily
2023-05-09 03:59:15	event-log		0					com.hld.anzenbokusucal	ACTIVITY_STOPPED	com.hld.anzenbokusu.mvp.ui.activity.SelectEncryptFileActivity	daily
2023-05-09 03:59:07	event-log		0					com.hld.anzenbokusucal	ACTIVITY_PAUSED	com.hld.anzenbokusu.mvp.ui.activity.LocalAlbumActivity	daily
2023-05-09 03:59:07	event-log		0					com.hld.anzenbokusucal	ACTIVITY_RESUMED	com.hld.anzenbokusu.mvp.ui.activity.SelectEncryptFileActivity	daily
2023-05-09 03:59:07	event-log		0					com.hld.anzenbokusucal	ACTIVITY_STOPPED	com.hld.anzenbokusu.mvp.ui.activity.SafeBoxActivity	daily
2023-05-09 03:59:07	event-log		0					com.hld.anzenbokusucal	ACTIVITY_STOPPED	com.hld.anzenbokusu.mvp.ui.activity.DecryptFileActivity	daily
2023-05-09 03:59:07	event-log		0					com.hld.anzenbokusucal	ACTIVITY_STOPPED	com.hld.anzenbokusu.mvp.ui.activity.LocalAlbumActivity	daily
2023-05-09 03:59:06	event-log		0					com.hld.anzenbokusucal	ACTIVITY_PAUSED	com.hld.anzenbokusu.mvp.ui.activity.DecryptFileActivity	daily
2023-05-09 03:59:06	event-log		0					com.hld.anzenbokusucal	ACTIVITY_RESUMED	com.hld.anzenbokusu.mvp.ui.activity.LocalAlbumActivity	daily
2023-05-09 03:59:03	event-log		0					com.hld.anzenbokusucal	ACTIVITY_PAUSED	com.hld.anzenbokusu.mvp.ui.activity.SafeBoxActivity	daily
2023-05-09 03:59:03	event-log		0					com.hld.anzenbokusucal	ACTIVITY_RESUMED	com.hld.anzenbokusu.mvp.ui.activity.DecryptFileActivity	daily
2023-05-09 03:59:02	event-log		0					com.hld.anzenbokusucal	ACTIVITY_PAUSED	com.hld.anzenbokusu.mvp.ui.activity.DecryptFileActivity	daily
2023-05-09 03:59:02	event-log		0					com.hld.anzenbokusucal	ACTIVITY_RESUMED	com.hld.anzenbokusu.mvp.ui.activity.SafeBoxActivity	daily
2023-05-09 03:59:02	event-log		0					com.hld.anzenbokusucal	ACTIVITY_STOPPED	com.hld.anzenbokusu.mvp.ui.activity.DecryptFileActivity	daily
2023-05-09 03:59:00	event-log		0					com.hld.anzenbokusucal	ACTIVITY_PAUSED	com.hld.anzenbokusu.mvp.ui.activity.SafeBoxActivity	daily
2023-05-09 03:59:00	event-log		0					com.hld.anzenbokusucal	ACTIVITY_RESUMED	com.hld.anzenbokusu.mvp.ui.activity.DecryptFileActivity	daily
2023-05-09 03:58:57	event-log		0					com.hld.anzenbokusucal	ACTIVITY_PAUSED	com.hld.anzenbokusu.widgets.calculator.CalculatorActivity	daily
2023-05-09 03:58:57	event-log		0					com.hld.anzenbokusucal	ACTIVITY_RESUMED	com.hld.anzenbokusu.mvp.ui.activity.SplashActivity	daily
2023-05-09 03:58:57	event-log		0					com.hld.anzenbokusucal	ACTIVITY_STOPPED	com.hld.anzenbokusu.widgets.calculator.CalculatorActivity	daily
2023-05-09 03:58:57	event-log		0					com.hld.anzenbokusucal	ACTIVITY_PAUSED	com.hld.anzenbokusu.mvp.ui.activity.SplashActivity	daily
2023-05-09 03:58:57	event-log		0					com.hld.anzenbokusucal	ACTIVITY_RESUMED	com.hld.anzenbokusu.mvp.ui.activity.SafeBoxActivity	daily
2023-05-09 03:58:57	event-log		0					com.hld.anzenbokusucal	ACTIVITY_STOPPED	com.hld.anzenbokusu.mvp.ui.activity.SplashActivity	daily
2023-05-09 03:58:43	event-log		0					com.hld.anzenbokusucal	ACTIVITY_RESUMED	com.hld.anzenbokusu.widgets.calculator.CalculatorActivity	daily
2023-05-09 03:58:43	event-log		0					com.hld.anzenbokusucal	STANDBY_BUCKET_CHANGED		daily
2023-05-09 03:58:43	event-log		0					com.google.android.apps.nexuslauncher	ACTIVITY_STOPPED	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-05-09 03:58:42	event-log		0					com.google.android.apps.nexuslauncher	ACTIVITY_PAUSED	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-05-09 03:58:41	packages	58246	58				4	com.google.android.apps.photos			daily
2023-05-09 03:58:41	event-log		0					com.google.android.apps.nexuslauncher	LOCUS_ID_SET	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-05-09 03:58:41	event-log		0					com.google.android.apps.photos	ACTIVITY_PAUSED	com.google.android.apps.photos.home.HomeActivity	daily
2023-05-09 03:58:41	event-log		0					com.google.android.apps.nexuslauncher	ACTIVITY_RESUMED	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-05-09 03:58:41	event-log		0					com.google.android.apps.photos	ACTIVITY_STOPPED	com.google.android.apps.photos.home.HomeActivity	daily
2023-05-09 03:58:41	packages	58246	58				4	com.google.android.apps.photos			monthly
2023-05-09 03:58:41	packages	58246	58				4	com.google.android.apps.photos			weekly
2023-05-09 03:58:41	packages	58246	58				4	com.google.android.apps.photos			yearly
2023-05-09 03:58:40	event-log		0					com.google.android.apps.nexuslauncher	LOCUS_ID_SET	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-05-09 03:58:03	event-log		0					com.google.android.googlequicksearchbox	FOREGROUND_SERVICE_STOP	com.google.android.libraries.mdi.download.foreground.sting.ForegroundDownloadService	daily
2023-05-09 03:58:00	packages	2045	2				1	com.google.android.permissioncontroller			daily
2023-05-09 03:58:00	event-log		0					com.google.android.permissioncontroller	ACTIVITY_PAUSED	com.android.permissioncontroller.permission.ui.GrantPermissionsActivity	daily
2023-05-09 03:58:00	event-log		0					com.google.android.apps.photos	ACTIVITY_RESUMED	com.google.android.apps.photos.home.HomeActivity	daily
2023-05-09 03:58:00	event-log		0					com.google.android.permissioncontroller	ACTIVITY_STOPPED	com.android.permissioncontroller.permission.ui.GrantPermissionsActivity	daily
2023-05-09 03:58:00	packages	13466	13				13	com.google.android.permissioncontroller			monthly
2023-05-09 03:58:00	packages	2045	2				1	com.google.android.permissioncontroller			weekly
2023-05-09 03:58:00	packages	13466	13				13	com.google.android.permissioncontroller			yearly
2023-05-09 03:57:58	event-log		0					com.google.android.apps.photos	ACTIVITY_PAUSED	com.google.android.apps.photos.home.HomeActivity	daily
2023-05-09 03:57:58	event-log		0					com.google.android.permissioncontroller	ACTIVITY_RESUMED	com.android.permissioncontroller.permission.ui.GrantPermissionsActivity	daily
2023-05-09 03:57:58	event-log		0					com.google.android.googlequicksearchbox	FOREGROUND_SERVICE_START	com.google.android.libraries.mdi.download.foreground.sting.ForegroundDownloadService	daily
2023-05-09 03:57:57	event-log		0					com.google.android.setupwizard	NOTIFICATION_INTERRUPTION		daily
2023-05-09 03:57:56	event-log		0					com.google.android.apps.nexuslauncher	ACTIVITY_STOPPED	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-05-09 03:57:56	event-log		0					com.google.android.setupwizard	FOREGROUND_SERVICE_STOP	com.google.android.setupwizard.notification.SetupNotificationService	daily
2023-05-09 03:57:55	event-log		0					com.google.android.apps.nexuslauncher	ACTIVITY_PAUSED	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-05-09 03:57:55	event-log		0					com.google.android.apps.photos	ACTIVITY_RESUMED	com.google.android.apps.photos.home.HomeActivity	daily
2023-05-09 03:57:54	packages	15134	15				1	com.google.android.gm			daily
2023-05-09 03:57:54	event-log		0					com.google.android.apps.nexuslauncher	LOCUS_ID_SET	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-05-09 03:57:54	event-log		0					com.google.android.gm	ACTIVITY_PAUSED	com.google.android.libraries.communications.conference.ui.home.HomeActivity	daily
2023-05-09 03:57:54	event-log		0					com.google.android.apps.nexuslauncher	ACTIVITY_RESUMED	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-05-09 03:57:54	event-log		0					com.google.android.gm	ACTIVITY_STOPPED	com.google.android.libraries.communications.conference.ui.home.HomeActivity	daily
2023-05-09 03:57:54	packages	39479	39				4	com.google.android.gm			monthly
2023-05-09 03:57:54	packages	15134	15				1	com.google.android.gm			weekly
2023-05-09 03:57:54	packages	39479	39				4	com.google.android.gm			yearly
2023-05-09 03:57:53	event-log		0					com.google.android.apps.nexuslauncher	LOCUS_ID_SET	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-05-09 03:57:52	event-log		0					com.google.android.gm	ACTIVITY_PAUSED	com.google.android.gm.ui.MailActivityGmail	daily
2023-05-09 03:57:52	event-log		0					com.google.android.gm	ACTIVITY_RESUMED	com.google.android.libraries.communications.conference.ui.home.HomeActivity	daily
2023-05-09 03:57:52	event-log		0					com.google.android.gm	ACTIVITY_PAUSED	com.google.android.libraries.communications.conference.ui.home.HomeActivity	daily
2023-05-09 03:57:52	event-log		0					com.google.android.gm	ACTIVITY_RESUMED	com.google.android.libraries.communications.conference.ui.permissions.notification.RingingReadPhoneStatePermissionActivity	daily
2023-05-09 03:57:52	event-log		0					com.google.android.gm	ACTIVITY_STOPPED	com.google.android.gm.ui.MailActivityGmail	daily
2023-05-09 03:57:52	event-log		0					com.google.android.gm	ACTIVITY_PAUSED	com.google.android.libraries.communications.conference.ui.permissions.notification.RingingReadPhoneStatePermissionActivity	daily
2023-05-09 03:57:52	event-log		0					com.google.android.gm	ACTIVITY_RESUMED	com.google.android.libraries.communications.conference.ui.home.HomeActivity	daily
2023-05-09 03:57:52	event-log		0					com.google.android.gm	ACTIVITY_STOPPED	com.google.android.libraries.communications.conference.ui.permissions.notification.RingingReadPhoneStatePermissionActivity	daily
2023-05-09 03:57:44	event-log		0					com.google.android.googlequicksearchbox	NOTIFICATION_INTERRUPTION		daily
2023-05-09 03:57:43	event-log		0					com.android.vending	FOREGROUND_SERVICE_STOP	com.google.android.finsky.setup.VpaService	daily
2023-05-09 03:57:43	event-log		0					com.android.vending	FOREGROUND_SERVICE_START	com.google.android.finsky.setup.RestoreServiceV2	daily
2023-05-09 03:57:43	event-log		0					com.android.vending	FOREGROUND_SERVICE_STOP	com.google.android.finsky.setup.RestoreServiceV2	daily
2023-05-09 03:57:42	event-log		0					com.android.vending	FOREGROUND_SERVICE_START	com.google.android.finsky.setup.VpaService	daily
2023-05-09 03:57:40	event-log		0					com.google.android.apps.nexuslauncher	ACTIVITY_STOPPED	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-05-09 03:57:39	event-log		0					com.google.android.apps.nexuslauncher	ACTIVITY_PAUSED	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-05-09 03:57:39	event-log		0					com.google.android.gm	ACTIVITY_RESUMED	com.google.android.gm.ui.MailActivityGmail	daily
2023-05-09 03:57:39	event-log		0					com.google.android.gm	SHORTCUT_INVOCATION		daily
2023-05-09 03:57:39	event-log		0					com.google.android.gm	SHORTCUT_INVOCATION		daily
2023-05-09 03:57:39	event-log		0					com.google.android.calendar	STANDBY_BUCKET_CHANGED		daily
2023-05-09 03:57:38	event-log		0					com.google.android.apps.nexuslauncher	LOCUS_ID_SET	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-05-09 03:57:38	event-log		0					com.android.settings	ACTIVITY_PAUSED	com.android.settings.SubSettings	daily
2023-05-09 03:57:38	event-log		0					com.google.android.apps.nexuslauncher	ACTIVITY_RESUMED	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-05-09 03:57:38	event-log		0					com.android.settings	ACTIVITY_STOPPED	com.android.settings.SubSettings	daily
2023-05-09 03:57:37	event-log		0					com.google.android.apps.nexuslauncher	LOCUS_ID_SET	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-05-09 03:57:36	event-log		0					com.google.android.apps.nexuslauncher	LOCUS_ID_SET	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-05-09 03:57:31	event-log		0					com.android.settings	ACTIVITY_STOPPED	com.android.settings.SubSettings	daily
2023-05-09 03:57:30	event-log		0					com.android.settings	ACTIVITY_PAUSED	com.android.settings.SubSettings	daily
2023-05-09 03:57:30	event-log		0					com.android.settings	ACTIVITY_RESUMED	com.android.settings.SubSettings	daily
2023-05-09 03:57:21	event-log		0					com.android.settings	ACTIVITY_PAUSED	com.android.settings.SubSettings	daily
2023-05-09 03:57:21	event-log		0					com.android.settings	ACTIVITY_RESUMED	com.android.settings.SubSettings	daily
2023-05-09 03:57:21	event-log		0					com.android.settings	ACTIVITY_STOPPED	com.android.settings.SubSettings	daily
2023-05-09 03:57:17	event-log		0					com.android.settings	ACTIVITY_STOPPED	com.android.settings.SubSettings	daily
2023-05-09 03:57:16	event-log		0					com.android.settings	ACTIVITY_PAUSED	com.android.settings.SubSettings	daily
2023-05-09 03:57:16	event-log		0					com.android.settings	ACTIVITY_RESUMED	com.android.settings.SubSettings	daily
2023-05-09 03:57:13	event-log		0					com.android.settings	ACTIVITY_STOPPED	com.android.settings.SubSettings	daily
2023-05-09 03:57:12	event-log		0					com.android.settings	ACTIVITY_STOPPED	com.android.settings.SubSettings	daily
2023-05-09 03:57:12	event-log		0					com.android.settings	ACTIVITY_PAUSED	com.android.settings.SubSettings	daily
2023-05-09 03:57:12	event-log		0					com.android.settings	ACTIVITY_RESUMED	com.android.settings.SubSettings	daily
2023-05-09 03:57:11	event-log		0					com.android.settings	ACTIVITY_PAUSED	com.android.settings.SubSettings	daily
2023-05-09 03:57:11	event-log		0					com.android.settings	ACTIVITY_RESUMED	com.android.settings.SubSettings	daily
2023-05-09 03:57:10	event-log		0					com.android.settings	ACTIVITY_STOPPED	com.android.settings.homepage.SettingsHomepageActivity	daily
2023-05-09 03:57:09	event-log		0					com.android.settings	ACTIVITY_PAUSED	com.android.settings.homepage.SettingsHomepageActivity	daily
2023-05-09 03:57:09	event-log		0					com.android.settings	ACTIVITY_RESUMED	com.android.settings.SubSettings	daily
2023-05-09 03:57:06	event-log		0					com.google.android.apps.nexuslauncher	ACTIVITY_STOPPED	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-05-09 03:57:05	event-log		0					com.google.android.apps.nexuslauncher	ACTIVITY_PAUSED	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-05-09 03:57:05	event-log		0					com.android.settings	ACTIVITY_RESUMED	com.android.settings.homepage.SettingsHomepageActivity	daily
2023-05-09 03:57:05	event-log		0					com.google.android.apps.wellbeing	STANDBY_BUCKET_CHANGED		daily
2023-05-09 03:57:05	event-log		0					com.google.android.settings.intelligence	STANDBY_BUCKET_CHANGED		daily
2023-05-09 03:57:05	event-log		0					com.google.android.apps.tips	STANDBY_BUCKET_CHANGED		daily
2023-05-09 03:57:01	event-log		0					com.google.android.apps.nexuslauncher	LOCUS_ID_SET	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-05-09 03:57:01	event-log		0					com.google.android.apps.nexuslauncher	LOCUS_ID_SET	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-05-09 03:56:45	event-log		0					com.google.android.apps.photos	ACTIVITY_STOPPED	com.google.android.apps.photos.home.HomeActivity	daily
2023-05-09 03:56:44	event-log		0					com.google.android.apps.nexuslauncher	LOCUS_ID_SET	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-05-09 03:56:44	event-log		0					com.google.android.apps.nexuslauncher	LOCUS_ID_SET	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-05-09 03:56:44	event-log		0					com.google.android.apps.photos	ACTIVITY_PAUSED	com.google.android.apps.photos.home.HomeActivity	daily
2023-05-09 03:56:44	event-log		0					com.google.android.apps.nexuslauncher	ACTIVITY_RESUMED	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-05-09 03:56:38	event-log		0					com.google.android.apps.nexuslauncher	LOCUS_ID_SET	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-05-09 03:56:37	event-log		0					com.google.android.apps.nexuslauncher	LOCUS_ID_SET	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-05-09 03:56:37	event-log		0					com.google.android.apps.nexuslauncher	LOCUS_ID_SET	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-05-09 03:56:35	event-log		0					com.android.vending	NOTIFICATION_SEEN		daily
2023-05-09 03:56:33	event-log		0					com.google.android.apps.nexuslauncher	ACTIVITY_STOPPED	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-05-09 03:56:32	event-log		0					com.google.android.apps.nexuslauncher	ACTIVITY_PAUSED	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-05-09 03:56:32	event-log		0					com.google.android.apps.photos	ACTIVITY_RESUMED	com.google.android.apps.photos.home.HomeActivity	daily
2023-05-09 03:56:31	packages	56103	56				2	com.google.android.apps.messaging			daily
2023-05-09 03:56:31	event-log		0					com.google.android.apps.messaging	ACTIVITY_PAUSED	com.google.android.apps.messaging.conversation.screen.ConversationActivity	daily
2023-05-09 03:56:31	event-log		0					com.google.android.apps.nexuslauncher	ACTIVITY_RESUMED	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-05-09 03:56:31	event-log		0					com.google.android.apps.messaging	ACTIVITY_STOPPED	com.google.android.apps.messaging.conversation.screen.ConversationActivity	daily
2023-05-09 03:56:31	packages	407592	407				8	com.google.android.apps.messaging			monthly
2023-05-09 03:56:31	packages	56103	56				2	com.google.android.apps.messaging			weekly
2023-05-09 03:56:31	packages	407592	407				8	com.google.android.apps.messaging			yearly
2023-05-09 03:56:30	event-log		0					com.google.android.apps.nexuslauncher	LOCUS_ID_SET	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-05-09 03:56:30	event-log		0					com.google.android.apps.nexuslauncher	LOCUS_ID_SET	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-05-09 03:56:29	event-log		0					com.google.android.apps.messaging	ACTIVITY_PAUSED	com.google.android.apps.messaging.home.HomeActivity	daily
2023-05-09 03:56:29	event-log		0					com.google.android.apps.messaging	ACTIVITY_RESUMED	com.google.android.apps.messaging.conversation.screen.ConversationActivity	daily
2023-05-09 03:56:29	event-log		0					com.google.android.apps.messaging	SHORTCUT_INVOCATION		daily
2023-05-09 03:56:29	event-log		0					com.google.android.apps.messaging	ACTIVITY_STOPPED	com.google.android.apps.messaging.home.HomeActivity	daily
2023-05-09 03:56:29	event-log		0					com.google.android.apps.nexuslauncher	LOCUS_ID_SET	com.google.android.apps.nexuslauncher.NexusLauncherActivity	daily
2023-05-09 03:56:28	event-log		0					com.google.android.apps.messaging	ACTIVITY_STOPPED	com.google.android.apps.messaging.conversation.screen.ConversationActivity	daily
2023-05-09 03:56:27	event-log		0					com.google.android.apps.messaging	ACTIVITY_PAUSED	com.google.android.apps.messaging.conversation.screen.ConversationActivity	daily
2023-05-09 03:56:27	event-log		0					com.google.android.apps.messaging	ACTIVITY_RESUMED	com.google.android.apps.messaging.home.HomeActivity	daily
2023-05-09 03:56:24	event-log		0					com.google.android.apps.messaging	SHORTCUT_INVOCATION		daily
2023-05-09 03:56:22	event-log		0					com.google.android.apps.messaging	NOTIFICATION_SEEN		daily
2023-05-09 03:56:19	event-log		0					com.google.android.apps.photos	ACTIVITY_PAUSED	com.google.android.apps.photos.home.HomeActivity	daily
2023-05-09 03:56:19	event-log		0					com.google.android.apps.messaging	USER_INTERACTION		daily
2023-05-09 03:56:19	event-log		0					com.google.android.apps.messaging	ACTIVITY_RESUMED	com.google.android.apps.messaging.conversation.screen.ConversationActivity	daily
2023-05-09 03:56:19	event-log		0					com.google.android.apps.messaging	SHORTCUT_INVOCATION		daily
2023-05-09 03:56:19	event-log		0					com.google.android.apps.messaging	SHORTCUT_INVOCATION		daily
2023-05-09 03:56:19	event-log		0					com.google.android.apps.photos	ACTIVITY_STOPPED	com.google.android.apps.photos.home.HomeActivity	daily
